year	location_1	location_2	parasite_flow
2014	Lampang	Phitsanulok	0.000662364899620378
2014	Lamphun	Phitsanulok	0.000653345573146585
2014	Loei	Phitsanulok	0
2014	Lop Buri	Phitsanulok	0.00134581394350462
2014	Mae Hong Son	Phitsanulok	0.000352176805624222
2014	Maha Sarakham	Phitsanulok	0.00020747292228906
2014	Mukdahan	Phitsanulok	7.20689094577104e-05
2014	Nakhon Nayok	Phitsanulok	0
2014	Nakhon Pathom	Phitsanulok	0.000241197086955039
2014	Nakhon Phanom	Phitsanulok	0
2014	Nakhon Ratchasima	Phitsanulok	0.000565507561714609
2014	Nakhon Sawan	Phitsanulok	0.00549282350718327
2014	Nakhon Si Thammarat	Phitsanulok	6.33682709034492e-05
2014	Nan	Phitsanulok	0.00352341399820814
2014	Narathiwat	Phitsanulok	5.05181923979614e-05
2014	Nong Bua Lam Phu	Phitsanulok	0.00108372974746989
2014	Nong Khai	Phitsanulok	0
2014	Nonthaburi	Phitsanulok	0.000435327609173582
2014	Pathum Thani	Phitsanulok	0.000519081282107157
2014	Pattani	Phitsanulok	2.587241843656e-05
2014	Phangnga	Phitsanulok	2.65688388595972e-05
2014	Phatthalung	Phitsanulok	2.92503170273272e-06
2014	Phayao	Phitsanulok	0.0017879675667377
2014	Phetchabun	Phitsanulok	0.0280792110023481
2014	Phetchaburi	Phitsanulok	0.000766566661272094
2014	Phichit	Phitsanulok	0
2014	Phitsanulok	Phitsanulok	1.85757587173861
2014	Phra Nakhon Si Ayutthaya	Phitsanulok	0.000867238640558322
2014	Phrae	Phitsanulok	0.00384465617915154
2014	Phuket	Phitsanulok	2.82263653449201e-05
2014	Prachin Buri	Phitsanulok	0.000335855700799169
2014	Prachuap Khiri Khan	Phitsanulok	0.000537811778923784
2014	Ranong	Phitsanulok	1.12296354526313e-05
2014	Ratchaburi	Phitsanulok	0.000733660979534025
2014	Rayong	Phitsanulok	0.000394792928405739
2014	Roi Et	Phitsanulok	0.00025267497045056
2014	Sa Kaeo	Phitsanulok	0.000362107631762103
2014	Sakon Nakhon	Phitsanulok	0.000500690853106949
2014	Samut Prakan	Phitsanulok	0.000335921998436791
2014	Samut Sakhon	Phitsanulok	0.000264645507613828
2014	Samut Songkhram	Phitsanulok	7.03106897616942e-05
2014	Saraburi	Phitsanulok	0
2014	Satun	Phitsanulok	7.76832542032123e-06
2014	Si Sa Ket	Phitsanulok	0.000346479849193709
2014	Sing Buri	Phitsanulok	0
2014	Songkhla	Phitsanulok	0.000152192524059613
2014	Sukhothai	Phitsanulok	0.0163902224449235
2014	Suphan Buri	Phitsanulok	0
2014	Surat Thani	Phitsanulok	0.000182695951812969
2014	Surin	Phitsanulok	0.000453367518982749
2014	Tak	Phitsanulok	0.00497418567840923
2014	Trang	Phitsanulok	3.07908128566706e-05
2014	Trat	Phitsanulok	7.59109952666616e-05
2014	Ubon Ratchathani	Phitsanulok	0.000406081389306439
2014	Udon Thani	Phitsanulok	0.00204051007947764
2014	Uthai Thani	Phitsanulok	0.00175222620659445
2014	Uttaradit	Phitsanulok	0.0192066653351953
2014	Yala	Phitsanulok	7.03168681325184e-05
2014	Yasothon	Phitsanulok	5.75351427585823e-05
2014	Amnat Charoen	Phra Nakhon Si Ayutthaya	0
2014	Ang Thong	Phra Nakhon Si Ayutthaya	0
2014	Bangkok	Phra Nakhon Si Ayutthaya	0
2014	Bueng Kan	Phra Nakhon Si Ayutthaya	0
2014	Buri Ram	Phra Nakhon Si Ayutthaya	0.000613606089051596
2014	Chachoengsao	Phra Nakhon Si Ayutthaya	0
2014	Chai Nat	Phra Nakhon Si Ayutthaya	0
2014	Chaiyaphum	Phra Nakhon Si Ayutthaya	0.000920803387586833
2014	Chanthaburi	Phra Nakhon Si Ayutthaya	0.000364796032122342
2014	Chiang Mai	Phra Nakhon Si Ayutthaya	0.000373470466935316
2014	Chiang Rai	Phra Nakhon Si Ayutthaya	0.000265058592476731
2014	Chon Buri	Phra Nakhon Si Ayutthaya	0.000428024794026893
2014	Chumphon	Phra Nakhon Si Ayutthaya	0.000255742229123004
2014	Kalasin	Phra Nakhon Si Ayutthaya	0.000243241980305177
2014	Kamphaeng Phet	Phra Nakhon Si Ayutthaya	0
2014	Kanchanaburi	Phra Nakhon Si Ayutthaya	0.00281343769886931
2014	Khon Kaen	Phra Nakhon Si Ayutthaya	0.000433285234399881
2014	Krabi	Phra Nakhon Si Ayutthaya	6.29739154027441e-05
2014	Lampang	Phra Nakhon Si Ayutthaya	9.31280753798802e-05
2014	Lamphun	Phra Nakhon Si Ayutthaya	0.000110786994925514
2014	Loei	Phra Nakhon Si Ayutthaya	0
2014	Lop Buri	Phra Nakhon Si Ayutthaya	0.00293838788951769
2014	Mae Hong Son	Phra Nakhon Si Ayutthaya	4.10460173912438e-05
2014	Maha Sarakham	Phra Nakhon Si Ayutthaya	0.000144832951822948
2014	Mukdahan	Phra Nakhon Si Ayutthaya	7.54049035201022e-05
2014	Nakhon Nayok	Phra Nakhon Si Ayutthaya	0
2014	Nakhon Pathom	Phra Nakhon Si Ayutthaya	0.000600732954530451
2014	Nakhon Phanom	Phra Nakhon Si Ayutthaya	0
2014	Nakhon Ratchasima	Phra Nakhon Si Ayutthaya	0.00124888016702291
2014	Nakhon Sawan	Phra Nakhon Si Ayutthaya	0.000898986084775413
2014	Nakhon Si Thammarat	Phra Nakhon Si Ayutthaya	8.93477417376763e-05
2014	Nan	Phra Nakhon Si Ayutthaya	0.000180336847068954
2014	Narathiwat	Phra Nakhon Si Ayutthaya	2.13351776287315e-05
2014	Nong Bua Lam Phu	Phra Nakhon Si Ayutthaya	0.000237445898786257
2014	Nong Khai	Phra Nakhon Si Ayutthaya	0
2014	Nonthaburi	Phra Nakhon Si Ayutthaya	0.00120434984748652
2014	Pathum Thani	Phra Nakhon Si Ayutthaya	0.00529173851989792
2014	Pattani	Phra Nakhon Si Ayutthaya	1.43937859673218e-05
2014	Phangnga	Phra Nakhon Si Ayutthaya	2.86677663712971e-05
2014	Phatthalung	Phra Nakhon Si Ayutthaya	5.0770725051118e-06
2014	Phayao	Phra Nakhon Si Ayutthaya	0.000115730027906637
2014	Phetchabun	Phra Nakhon Si Ayutthaya	0.00139927309530712
2014	Phetchaburi	Phra Nakhon Si Ayutthaya	0.000831458734528597
2014	Phichit	Phra Nakhon Si Ayutthaya	0
2014	Phitsanulok	Phra Nakhon Si Ayutthaya	0.000406995975899567
2014	Phra Nakhon Si Ayutthaya	Phra Nakhon Si Ayutthaya	0.211655398027807
2014	Phrae	Phra Nakhon Si Ayutthaya	0.000179808266570446
2014	Phuket	Phra Nakhon Si Ayutthaya	1.90543031056478e-05
2014	Prachin Buri	Phra Nakhon Si Ayutthaya	0.0011183971023137
2014	Prachuap Khiri Khan	Phra Nakhon Si Ayutthaya	0.000685500603664004
2014	Ranong	Phra Nakhon Si Ayutthaya	1.63202567333732e-05
2014	Ratchaburi	Phra Nakhon Si Ayutthaya	0.000961996269172712
2014	Rayong	Phra Nakhon Si Ayutthaya	0.000425789455628139
2014	Roi Et	Phra Nakhon Si Ayutthaya	0.000215536321153009
2014	Sa Kaeo	Phra Nakhon Si Ayutthaya	0.000763522207077582
2014	Sakon Nakhon	Phra Nakhon Si Ayutthaya	0.000239813306327242
2014	Samut Prakan	Phra Nakhon Si Ayutthaya	0.000625967918079647
2014	Samut Sakhon	Phra Nakhon Si Ayutthaya	0.000448855180081784
2014	Samut Songkhram	Phra Nakhon Si Ayutthaya	9.68968222385981e-05
2014	Saraburi	Phra Nakhon Si Ayutthaya	0
2014	Satun	Phra Nakhon Si Ayutthaya	1.09096319705103e-05
2014	Si Sa Ket	Phra Nakhon Si Ayutthaya	0.000641194470771701
2014	Sing Buri	Phra Nakhon Si Ayutthaya	0
2014	Songkhla	Phra Nakhon Si Ayutthaya	0.000156195663071783
2014	Sukhothai	Phra Nakhon Si Ayutthaya	0.000134676265225176
2014	Suphan Buri	Phra Nakhon Si Ayutthaya	0
2014	Surat Thani	Phra Nakhon Si Ayutthaya	0.000240627690296139
2014	Surin	Phra Nakhon Si Ayutthaya	0.000991829290682445
2014	Tak	Phra Nakhon Si Ayutthaya	0.000428705985010784
2014	Trang	Phra Nakhon Si Ayutthaya	3.36916119048222e-05
2014	Trat	Phra Nakhon Si Ayutthaya	8.88954435872587e-05
2014	Ubon Ratchathani	Phra Nakhon Si Ayutthaya	0.000493456250790056
2014	Udon Thani	Phra Nakhon Si Ayutthaya	0.000620449644989826
2014	Uthai Thani	Phra Nakhon Si Ayutthaya	0.000574950355301808
2014	Uttaradit	Phra Nakhon Si Ayutthaya	0.000218306628414024
2014	Yala	Phra Nakhon Si Ayutthaya	2.22950799988977e-05
2014	Yasothon	Phra Nakhon Si Ayutthaya	5.72065493617084e-05
2014	Amnat Charoen	Phrae	0
2014	Ang Thong	Phrae	0
2014	Bangkok	Phrae	0
2014	Bueng Kan	Phrae	0
2014	Buri Ram	Phrae	2.76028421030024e-05
2014	Chachoengsao	Phrae	0
2014	Chai Nat	Phrae	0
2014	Chaiyaphum	Phrae	8.46826805313773e-05
2014	Chanthaburi	Phrae	3.74976236120846e-05
2014	Chiang Mai	Phrae	0.00230629019071668
2014	Chiang Rai	Phrae	0.00188080214523128
2014	Chon Buri	Phrae	3.91566249655019e-05
2014	Chumphon	Phrae	1.39011086691935e-05
2014	Kalasin	Phrae	2.57403798163506e-05
2014	Kamphaeng Phet	Phrae	0
2014	Kanchanaburi	Phrae	0.000101998757039497
2014	Khon Kaen	Phrae	5.89532249102333e-05
2014	Krabi	Phrae	6.41452894337918e-06
2014	Lampang	Phrae	0.000569382697580321
2014	Lamphun	Phrae	0.000497456872642959
2014	Loei	Phrae	0
2014	Lop Buri	Phrae	6.94418489271304e-05
2014	Mae Hong Son	Phrae	0.000134446225771883
2014	Maha Sarakham	Phrae	1.55587597410404e-05
2014	Mukdahan	Phrae	7.43622054382246e-06
2014	Nakhon Nayok	Phrae	0
2014	Nakhon Pathom	Phrae	2.27334803799297e-05
2014	Nakhon Phanom	Phrae	0
2014	Nakhon Ratchasima	Phrae	4.54587596319156e-05
2014	Nakhon Sawan	Phrae	0.000193289788347497
2014	Nakhon Si Thammarat	Phrae	5.90174204419189e-06
2014	Nan	Phrae	0.00456327586065446
2014	Narathiwat	Phrae	7.83410028603363e-07
2014	Nong Bua Lam Phu	Phrae	7.38410155642843e-05
2014	Nong Khai	Phrae	0
2014	Nonthaburi	Phrae	3.90056825817267e-05
2014	Pathum Thani	Phrae	4.8078150808819e-05
2014	Pattani	Phrae	1.3800450291585e-06
2014	Phangnga	Phrae	4.07071636911014e-06
2014	Phatthalung	Phrae	2.87279243123547e-07
2014	Phayao	Phrae	0.00128036911497418
2014	Phetchabun	Phrae	0.00041243699821777
2014	Phetchaburi	Phrae	0.000106559819578778
2014	Phichit	Phrae	0
2014	Phitsanulok	Phrae	0.00067528308356497
2014	Phra Nakhon Si Ayutthaya	Phrae	6.9077404188376e-05
2014	Phrae	Phrae	0.492026471272258
2014	Phuket	Phrae	3.23619685283066e-06
2014	Prachin Buri	Phrae	3.37424641394226e-05
2014	Prachuap Khiri Khan	Phrae	4.86615704668607e-05
2014	Ranong	Phrae	8.68540132972721e-07
2014	Ratchaburi	Phrae	5.73383224208907e-05
2014	Rayong	Phrae	4.03270678130655e-05
2014	Roi Et	Phrae	1.78676892368823e-05
2014	Sa Kaeo	Phrae	3.21244713066665e-05
2014	Sakon Nakhon	Phrae	5.10662237898111e-05
2014	Samut Prakan	Phrae	3.03583857952186e-05
2014	Samut Sakhon	Phrae	2.42843849846527e-05
2014	Samut Songkhram	Phrae	6.24208807183703e-06
2014	Saraburi	Phrae	0
2014	Satun	Phrae	2.32579372920014e-06
2014	Si Sa Ket	Phrae	3.13963735802542e-05
2014	Sing Buri	Phrae	0
2014	Songkhla	Phrae	1.46225014200755e-05
2014	Sukhothai	Phrae	0.000225647241729724
2014	Suphan Buri	Phrae	0
2014	Surat Thani	Phrae	1.44667948332183e-05
2014	Surin	Phrae	3.99910441187566e-05
2014	Tak	Phrae	0.000187374406216206
2014	Trang	Phrae	2.3367974233346e-06
2014	Trat	Phrae	6.45795661306945e-06
2014	Ubon Ratchathani	Phrae	4.11822038410576e-05
2014	Udon Thani	Phrae	0.000155644342366705
2014	Uthai Thani	Phrae	4.77906423079246e-05
2014	Uttaradit	Phrae	0.00189110307977443
2014	Yala	Phrae	1.97317291462962e-06
2014	Yasothon	Phrae	6.57043071890536e-06
2014	Amnat Charoen	Phuket	0
2014	Ang Thong	Phuket	0
2014	Bangkok	Phuket	0
2014	Bueng Kan	Phuket	0
2014	Buri Ram	Phuket	0.000452025366928155
2014	Chachoengsao	Phuket	0
2014	Chai Nat	Phuket	0
2014	Chaiyaphum	Phuket	0.000415166088979014
2014	Chanthaburi	Phuket	0.000216241739395986
2014	Chiang Mai	Phuket	0.00924973043263974
2014	Chiang Rai	Phuket	0.00330363821020554
2014	Chon Buri	Phuket	0.00131899064819154
2014	Chumphon	Phuket	0.00802242907478058
2014	Kalasin	Phuket	0.000241394329706389
2014	Kamphaeng Phet	Phuket	0
2014	Kanchanaburi	Phuket	0.00351466217121429
2014	Khon Kaen	Phuket	0.000575410644282447
2014	Krabi	Phuket	0.117602759500199
2014	Lampang	Phuket	4.61802161427089e-05
2014	Lamphun	Phuket	0.000164836885196091
2014	Loei	Phuket	0
2014	Lop Buri	Phuket	0.000157533840862008
2014	Mae Hong Son	Phuket	0.00106919968188746
2014	Maha Sarakham	Phuket	8.59718441327333e-05
2014	Mukdahan	Phuket	4.62944549586434e-05
2014	Nakhon Nayok	Phuket	0
2014	Nakhon Pathom	Phuket	0.00026619587536313
2014	Nakhon Phanom	Phuket	0
2014	Nakhon Ratchasima	Phuket	0.000538639445888969
2014	Nakhon Sawan	Phuket	0.000205901892771694
2014	Nakhon Si Thammarat	Phuket	0.0233267136449792
2014	Nan	Phuket	0.000173359333352628
2014	Narathiwat	Phuket	0.00284727838458154
2014	Nong Bua Lam Phu	Phuket	0.000442305814635416
2014	Nong Khai	Phuket	0
2014	Nonthaburi	Phuket	0.000718736878966732
2014	Pathum Thani	Phuket	0.000497821948638417
2014	Pattani	Phuket	0.00207227445911623
2014	Phangnga	Phuket	0.235568424836257
2014	Phatthalung	Phuket	0.00129073672454536
2014	Phayao	Phuket	0.00020609744498303
2014	Phetchabun	Phuket	0.000490099696087774
2014	Phetchaburi	Phuket	0.00474851846720869
2014	Phichit	Phuket	0
2014	Phitsanulok	Phuket	0.000184365826632938
2014	Phra Nakhon Si Ayutthaya	Phuket	0.000233361192364783
2014	Phrae	Phuket	0.000108126850900789
2014	Phuket	Phuket	3.35648445876354
2014	Prachin Buri	Phuket	0.000175760730576
2014	Prachuap Khiri Khan	Phuket	0.00820186829943011
2014	Ranong	Phuket	0.0148170740471996
2014	Ratchaburi	Phuket	0.00167461085635127
2014	Rayong	Phuket	0.00033325917950836
2014	Roi Et	Phuket	0.000164831428868899
2014	Sa Kaeo	Phuket	0.000403620291724551
2014	Sakon Nakhon	Phuket	0.000428873014043016
2014	Samut Prakan	Phuket	0.00201564826206496
2014	Samut Sakhon	Phuket	0.000600023180808255
2014	Samut Songkhram	Phuket	0.000315613551035449
2014	Saraburi	Phuket	0
2014	Satun	Phuket	0.00539209557269503
2014	Si Sa Ket	Phuket	0.000400507042800361
2014	Sing Buri	Phuket	0
2014	Songkhla	Phuket	0.0207763995628565
2014	Sukhothai	Phuket	4.440499725546e-05
2014	Suphan Buri	Phuket	0
2014	Surat Thani	Phuket	0.0307506264829151
2014	Surin	Phuket	0.000669095223937754
2014	Tak	Phuket	0.000831885433921224
2014	Trang	Phuket	0.0211408852057719
2014	Trat	Phuket	0.000103550427970187
2014	Ubon Ratchathani	Phuket	0.000672288668419083
2014	Udon Thani	Phuket	0.0034566806637207
2014	Uthai Thani	Phuket	0.000199224903984966
2014	Uttaradit	Phuket	8.92877376845253e-05
2014	Yala	Phuket	0.00320613914364487
2014	Yasothon	Phuket	3.18735971460252e-05
2014	Amnat Charoen	Prachin Buri	0
2014	Ang Thong	Prachin Buri	0
2014	Bangkok	Prachin Buri	0
2014	Bueng Kan	Prachin Buri	0
2014	Buri Ram	Prachin Buri	0.00189414521310827
2014	Chachoengsao	Prachin Buri	0
2014	Chai Nat	Prachin Buri	0
2014	Chaiyaphum	Prachin Buri	0.00149278453742885
2014	Chanthaburi	Prachin Buri	0.00293304947718653
2014	Chiang Mai	Prachin Buri	0.000197860335486184
2014	Chiang Rai	Prachin Buri	0.000134253951924159
2014	Chon Buri	Prachin Buri	0.00226600512514109
2014	Chumphon	Prachin Buri	0.000189834536727547
2014	Kalasin	Prachin Buri	0.000644439532762181
2014	Kamphaeng Phet	Prachin Buri	0
2014	Kanchanaburi	Prachin Buri	0.00193356837941552
2014	Khon Kaen	Prachin Buri	0.00104365267618738
2014	Krabi	Prachin Buri	4.41636222068141e-05
2014	Lampang	Prachin Buri	3.63521377804089e-05
2014	Lamphun	Prachin Buri	4.45125944459612e-05
2014	Loei	Prachin Buri	0
2014	Lop Buri	Prachin Buri	0.0010991128137318
2014	Mae Hong Son	Prachin Buri	1.20645640929773e-05
2014	Maha Sarakham	Prachin Buri	0.000367346317698965
2014	Mukdahan	Prachin Buri	0.000189277098308225
2014	Nakhon Nayok	Prachin Buri	0
2014	Nakhon Pathom	Prachin Buri	0.000322548872249681
2014	Nakhon Phanom	Prachin Buri	0
2014	Nakhon Ratchasima	Prachin Buri	0.00365231340697121
2014	Nakhon Sawan	Prachin Buri	0.000285200969632222
2014	Nakhon Si Thammarat	Prachin Buri	7.32067730424364e-05
2014	Nan	Prachin Buri	9.56897900284304e-05
2014	Narathiwat	Prachin Buri	2.69686401306048e-05
2014	Nong Bua Lam Phu	Prachin Buri	0.000547529681233028
2014	Nong Khai	Prachin Buri	0
2014	Nonthaburi	Prachin Buri	0.000605736178066784
2014	Pathum Thani	Prachin Buri	0.00121807647793778
2014	Pattani	Prachin Buri	4.99755373174384e-05
2014	Phangnga	Prachin Buri	1.61692051647996e-05
2014	Phatthalung	Prachin Buri	4.64506641128502e-06
2014	Phayao	Prachin Buri	6.26822956771725e-05
2014	Phetchabun	Prachin Buri	0.0010313094688275
2014	Phetchaburi	Prachin Buri	0.000699278099682462
2014	Phichit	Prachin Buri	0
2014	Phitsanulok	Prachin Buri	0.000176743446351536
2014	Phra Nakhon Si Ayutthaya	Prachin Buri	0.00116770560212152
2014	Phrae	Prachin Buri	9.46671095819244e-05
2014	Phuket	Prachin Buri	1.31497155452224e-05
2014	Prachin Buri	Prachin Buri	2.21090364837817
2014	Prachuap Khiri Khan	Prachin Buri	0.000542962384279381
2014	Ranong	Prachin Buri	1.43671561226039e-05
2014	Ratchaburi	Prachin Buri	0.000964105800039334
2014	Rayong	Prachin Buri	0.0021643214018874
2014	Roi Et	Prachin Buri	0.000468942199700723
2014	Sa Kaeo	Prachin Buri	0.0349465534856977
2014	Sakon Nakhon	Prachin Buri	0.000544198415326558
2014	Samut Prakan	Prachin Buri	0.00113270833617639
2014	Samut Sakhon	Prachin Buri	0.000490871328633829
2014	Samut Songkhram	Prachin Buri	0.000105459161638266
2014	Saraburi	Prachin Buri	0
2014	Satun	Prachin Buri	8.6650115386187e-06
2014	Si Sa Ket	Prachin Buri	0.00149422464935892
2014	Sing Buri	Prachin Buri	0
2014	Songkhla	Prachin Buri	0.000126938029140859
2014	Sukhothai	Prachin Buri	4.38094586892532e-05
2014	Suphan Buri	Prachin Buri	0
2014	Surat Thani	Prachin Buri	0.000146000108624582
2014	Surin	Prachin Buri	0.00234791547997519
2014	Tak	Prachin Buri	0.00018615596290374
2014	Trang	Prachin Buri	3.39841546346735e-05
2014	Trat	Prachin Buri	0.000586098158751518
2014	Ubon Ratchathani	Prachin Buri	0.00132858173234907
2014	Udon Thani	Prachin Buri	0.00157004259171799
2014	Uthai Thani	Prachin Buri	0.000180134966212566
2014	Uttaradit	Prachin Buri	0.00011561051279463
2014	Yala	Prachin Buri	2.31565389714641e-05
2014	Yasothon	Prachin Buri	0.000132987154643032
2014	Amnat Charoen	Prachuap Khiri Khan	0
2014	Ang Thong	Prachuap Khiri Khan	0
2014	Bangkok	Prachuap Khiri Khan	0
2014	Bueng Kan	Prachuap Khiri Khan	0
2014	Buri Ram	Prachuap Khiri Khan	0.0157531849537722
2014	Chachoengsao	Prachuap Khiri Khan	0
2014	Chai Nat	Prachuap Khiri Khan	0
2014	Chaiyaphum	Prachuap Khiri Khan	0.0154032735784155
2014	Chanthaburi	Prachuap Khiri Khan	0.0160887616835275
2014	Chiang Mai	Prachuap Khiri Khan	0.0196484472181168
2014	Chiang Rai	Prachuap Khiri Khan	0.00867903457408417
2014	Chon Buri	Prachuap Khiri Khan	0.0177821359508437
2014	Chumphon	Prachuap Khiri Khan	0.545725025885241
2014	Kalasin	Prachuap Khiri Khan	0.00548620242153169
2014	Kamphaeng Phet	Prachuap Khiri Khan	0
2014	Kanchanaburi	Prachuap Khiri Khan	0.232252050279142
2014	Khon Kaen	Prachuap Khiri Khan	0.0116799924851767
2014	Krabi	Prachuap Khiri Khan	0.0457384777040091
2014	Lampang	Prachuap Khiri Khan	0.00191713366222473
2014	Lamphun	Prachuap Khiri Khan	0.00232715811769123
2014	Loei	Prachuap Khiri Khan	0
2014	Lop Buri	Prachuap Khiri Khan	0.0140026624435529
2014	Mae Hong Son	Prachuap Khiri Khan	0.00277731779346085
2014	Maha Sarakham	Prachuap Khiri Khan	0.00372264098557621
2014	Mukdahan	Prachuap Khiri Khan	0.00234699396050095
2014	Nakhon Nayok	Prachuap Khiri Khan	0
2014	Nakhon Pathom	Prachuap Khiri Khan	0.0366009526923853
2014	Nakhon Phanom	Prachuap Khiri Khan	0
2014	Nakhon Ratchasima	Prachuap Khiri Khan	0.0217170785871282
2014	Nakhon Sawan	Prachuap Khiri Khan	0.0109242709067636
2014	Nakhon Si Thammarat	Prachuap Khiri Khan	0.0945234002227647
2014	Nan	Prachuap Khiri Khan	0.00357146991046229
2014	Narathiwat	Prachuap Khiri Khan	0.0261590884636126
2014	Nong Bua Lam Phu	Prachuap Khiri Khan	0.00492947100571296
2014	Nong Khai	Prachuap Khiri Khan	0
2014	Nonthaburi	Prachuap Khiri Khan	0.0361759397610431
2014	Pathum Thani	Prachuap Khiri Khan	0.0235693577885885
2014	Pattani	Prachuap Khiri Khan	0.0192442172863226
2014	Phangnga	Prachuap Khiri Khan	0.0315681914033423
2014	Phatthalung	Prachuap Khiri Khan	0.00528908750565787
2014	Phayao	Prachuap Khiri Khan	0.0024373703302979
2014	Phetchabun	Prachuap Khiri Khan	0.0183304699878381
2014	Phetchaburi	Prachuap Khiri Khan	2.5343270841605
2014	Phichit	Prachuap Khiri Khan	0
2014	Phitsanulok	Prachuap Khiri Khan	0.00784219427660249
2014	Phra Nakhon Si Ayutthaya	Prachuap Khiri Khan	0.0170825466468884
2014	Phrae	Prachuap Khiri Khan	0.0040781850362391
2014	Phuket	Prachuap Khiri Khan	0.0131124664483038
2014	Prachin Buri	Prachuap Khiri Khan	0.0134236077773345
2014	Prachuap Khiri Khan	Prachuap Khiri Khan	84.3713169356511
2014	Ranong	Prachuap Khiri Khan	0.0537240779614529
2014	Ratchaburi	Prachuap Khiri Khan	0.322186057732543
2014	Rayong	Prachuap Khiri Khan	0.0149851281824575
2014	Roi Et	Prachuap Khiri Khan	0.00471802296217995
2014	Sa Kaeo	Prachuap Khiri Khan	0.0234038887634782
2014	Sakon Nakhon	Prachuap Khiri Khan	0.00625945886452656
2014	Samut Prakan	Prachuap Khiri Khan	0.0299768562329338
2014	Samut Sakhon	Prachuap Khiri Khan	0.0715271744028094
2014	Samut Songkhram	Prachuap Khiri Khan	0.0439787586417698
2014	Saraburi	Prachuap Khiri Khan	0
2014	Satun	Prachuap Khiri Khan	0.0129384845961172
2014	Si Sa Ket	Prachuap Khiri Khan	0.0147947244477075
2014	Sing Buri	Prachuap Khiri Khan	0
2014	Songkhla	Prachuap Khiri Khan	0.113565844958041
2014	Sukhothai	Prachuap Khiri Khan	0.00201245376439297
2014	Suphan Buri	Prachuap Khiri Khan	0
2014	Surat Thani	Prachuap Khiri Khan	0.230570427053261
2014	Surin	Prachuap Khiri Khan	0.0253808612338022
2014	Tak	Prachuap Khiri Khan	0.0176422243950231
2014	Trang	Prachuap Khiri Khan	0.0360654957289941
2014	Trat	Prachuap Khiri Khan	0.0087898551151153
2014	Ubon Ratchathani	Prachuap Khiri Khan	0.0151939258058049
2014	Udon Thani	Prachuap Khiri Khan	0.0184966399533645
2014	Uthai Thani	Prachuap Khiri Khan	0.00978272693354355
2014	Uttaradit	Prachuap Khiri Khan	0.00334228963888385
2014	Yala	Prachuap Khiri Khan	0.0320408565868281
2014	Yasothon	Prachuap Khiri Khan	0.00117874720985748
2014	Amnat Charoen	Ranong	0
2014	Ang Thong	Ranong	0
2014	Bangkok	Ranong	0
2014	Bueng Kan	Ranong	0
2014	Buri Ram	Ranong	0.00356631870348657
2014	Chachoengsao	Ranong	0
2014	Chai Nat	Ranong	0
2014	Chaiyaphum	Ranong	0.00329542409287101
2014	Chanthaburi	Ranong	0.0043691234096839
2014	Chiang Mai	Ranong	0.00297741807401366
2014	Chiang Rai	Ranong	0.00248917646182621
2014	Chon Buri	Ranong	0.00448921700142176
2014	Chumphon	Ranong	1.90182302988141
2014	Kalasin	Ranong	0.000681999077420362
2014	Kamphaeng Phet	Ranong	0
2014	Kanchanaburi	Ranong	0.0346409778793023
2014	Khon Kaen	Ranong	0.00228782809561722
2014	Krabi	Ranong	0.165234977295922
2014	Lampang	Ranong	0.000253772499984347
2014	Lamphun	Ranong	0.000529851964341242
2014	Loei	Ranong	0
2014	Lop Buri	Ranong	0.0015594583746377
2014	Mae Hong Son	Ranong	0.000600082699216575
2014	Maha Sarakham	Ranong	0.000764299727898122
2014	Mukdahan	Ranong	0.000154336165309489
2014	Nakhon Nayok	Ranong	0
2014	Nakhon Pathom	Ranong	0.00800051868604323
2014	Nakhon Phanom	Ranong	0
2014	Nakhon Ratchasima	Ranong	0.00376896367883186
2014	Nakhon Sawan	Ranong	0.00221350238146704
2014	Nakhon Si Thammarat	Ranong	0.208141535563383
2014	Nan	Ranong	0.000793256833886948
2014	Narathiwat	Ranong	0.0370714367123753
2014	Nong Bua Lam Phu	Ranong	0.000276134151159425
2014	Nong Khai	Ranong	0
2014	Nonthaburi	Ranong	0.00885592407719265
2014	Pathum Thani	Ranong	0.00497786871773701
2014	Pattani	Ranong	0.0618674836281501
2014	Phangnga	Ranong	1.19145178840838
2014	Phatthalung	Ranong	0.006866674936623
2014	Phayao	Ranong	0.000392172589686343
2014	Phetchabun	Ranong	0.00221651922061622
2014	Phetchaburi	Ranong	0.16470808708574
2014	Phichit	Ranong	0
2014	Phitsanulok	Ranong	0.000960371317757611
2014	Phra Nakhon Si Ayutthaya	Ranong	0.00332918551244224
2014	Phrae	Ranong	0.00036047262139551
2014	Phuket	Ranong	0.170417824350165
2014	Prachin Buri	Ranong	0.00256995626219459
2014	Prachuap Khiri Khan	Ranong	0.356125294476638
2014	Ranong	Ranong	151.829625073563
2014	Ratchaburi	Ranong	0.0438696527903371
2014	Rayong	Ranong	0.00328148591735781
2014	Roi Et	Ranong	0.00117993801510135
2014	Sa Kaeo	Ranong	0.00436406533655149
2014	Sakon Nakhon	Ranong	0.000415632029164462
2014	Samut Prakan	Ranong	0.00620479479555615
2014	Samut Sakhon	Ranong	0.0294837643186015
2014	Samut Songkhram	Ranong	0.00981969353291044
2014	Saraburi	Ranong	0
2014	Satun	Ranong	0.0232620431402813
2014	Si Sa Ket	Ranong	0.00221305173853601
2014	Sing Buri	Ranong	0
2014	Songkhla	Ranong	0.207900365156236
